event_id,event_title,venue_name,address,latitude,longitude,date,time,repeat_day,host_name,price,prizes,age_limit,teams_max,event_url,source_preview,source_page,notes,day
8672,SpeedQuizzing Event,Blackbirds,"Blackbirds, 15-17 Parliament Square, Hertford, SG14 1EX 8pm €¢ Thursday 8 Jan 2026Prizes, £20 Bar Tab + Chance to win £500+ Jackpot prize | £1 to play | Age 18+",51.79544110000001,-0.0781847,,,,Benjamin Matthews,£1 to play,Prizes,Age 18+,,https://www.speedquizzing.com/events/8672/,yes,yes,,7
8678,SpeedQuizzing Event,Brixham Sea Anglers Club,"Brixham Sea Anglers Club, Castor Road, Brixham, TQ59PY 8pm €¢ Saturday 10 Jan 2026Prizes, Bottle Of Sparkling, Chocolate, Wine, M&S Collecti | £1 Per Player to play | Max Un per team | Age 18+",50.3866398,-3.5149154,,,,Dan Lewis,,Prizes,Age 18+,,https://www.speedquizzing.com/events/8678/,yes,yes,,7
8692,SpeedQuizzing Event,The Chantry,"The Chantry, 27-28  South Street, Chichester, PO19 1DS 8pm €¢ Monday 5 Jan 2026Prizes, £50 Bar Tab + Bonus Prizes | £3.00 to play | Max 6 per team | Age 18++",50.83379217,-0.779992433,,,,Whats On Flamingo Boss,£3.00 to play,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/8692/,yes,yes,,7
8694,SpeedQuizzing Event,The Swan,"The Swan, 91 Farnborough Road, The Swan, Farnborough, GU14 6TL 7.30pm €¢ Wednesday 14 Jan 2026Prizes, Drinks Hamper | £3.00 to play | Max 6 per team",51.2831954,-0.7530625,,,,Andy Ritchie,£3.00 to play,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/8694/,yes,yes,,7
8702,SpeedQuizzing Event,Lodge,"Lodge, Grange Road, The Lodge, Alvaston, DE24 0JW 7.00 pm €¢ Tuesday 6 Jan 2026£1 to play",52.89186216057748,-1.423501968,,,,Jason Van Gellecum,£1 to play,,,,https://www.speedquizzing.com/events/8702/,yes,yes,,7
8704,SpeedQuizzing Event,,,38.9088729,-104.7823935,,,,Jon Eddy,,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/8704/,yes,yes,,7
8728,SpeedQuizzing Event,The Tawny Owl,"The Tawny Owl, William Hill Way, Balderton, Newark, NG24 3NG 6.30 €¢ Saturday 10 Jan 2026Prizes, Cash | £1 to play | Max 4 per team",53.0450791,-0.7752014,10-Jan-26,6.3,Saturday,Andy Oliver,£1 to play,Prizes,,Max 4 per team,https://www.speedquizzing.com/events/8728/,yes,yes,,7
8735,SpeedQuizzing Event,Red Lion (The Cat),"Red Lion (The Cat), 296 Chorley Road, Wardley, Swinton, M27 9UW 8.pm €¢ Sunday 4 Jan 2026Prizes, Gift vouchers for 1st, 2nd, 3rd....lucky loser pri | £1 pp to play | Max no per team | Age 18 (+",53.5166737,-2.3518276,,,,Mike Prince,,Prizes,Age 18,,https://www.speedquizzing.com/events/8735/,yes,yes,,7
8736,SpeedQuizzing Event,The Jolly Postie,"The Jolly Postie, 2 Baldock Street, Royston, SG8 5AY 8:00pm €¢ Tuesday 6 Jan 2026Prizes, Bar voucher, wine, chocolate | £4 to play",52.0479839,-0.0245267,,,,Owen Andrew,£4 to play,Prizes,,,https://www.speedquizzing.com/events/8736/,yes,yes,,7
8743,SpeedQuizzing Event,,,41.7000261,-71.1519011,,,,Bryant Vasquez,,,,,https://www.speedquizzing.com/events/8743/,yes,yes,,7
8752,SpeedQuizzing Event,The Old Roebuck,"The Old Roebuck, 42 Victoria Street, Altrincham, WA14 1ET 20:30 €¢ Tuesday 6 Jan 2026Prizes, £40 bar tab for winner. Rolling PYCR jackpot. | £2 (inc. bonus PYCR game) to play | Max 8 per team | Age 18+",53.389413671632724,-2.349722385,06-Jan-26,20:30,Tuesday,Gaz Jones,,Prizes,Age 18+,Max 8 per team,https://www.speedquizzing.com/events/8752/,yes,yes,,3
8753,Find an Event,,,-34.397,150.644,,,,,,,,,https://www.speedquizzing.com/events/8753/,yes,yes,,7
8773,SpeedQuizzing Event,,,42.2445076,-83.6973598,,,,Kenny Privett,,Prizes,,,https://www.speedquizzing.com/events/8773/,yes,yes,,7
8782,SpeedQuizzing Event,,,51.7284346,-0.2899861,06-Jan-26,08:00,Tuesday,Robert Kilburn,£2 to play,,,,https://www.speedquizzing.com/events/8782/,yes,yes,,3
8788,Find an Event,,,-34.397,150.644,,,,,,,,,https://www.speedquizzing.com/events/8788/,yes,yes,,7
8789,SpeedQuizzing Event,Rose & Crown Hartwell,"Rose & Crown Hartwell, Park Road, Rose & Crown, Hartwell, NN7 2HP 8pm €¢ Wednesday 7 Jan 2026£2 to play | Max 6 per team",52.1456651,-0.8539204,,,,Mark Stevens - MDJ Functions,£2 to play,,,Max 6 per team,https://www.speedquizzing.com/events/8789/,yes,yes,,7
8801,SpeedQuizzing Event,,,42.2131064,-72.622347,06-Jan-26,07:00,Tuesday,Jim Gavron,,,,,https://www.speedquizzing.com/events/8801/,yes,yes,,3
8809,SpeedQuizzing Event,,,57.14667,-2.1008746,07-Jan-26,21:00,Wednesday,Thijs Jager,,Prizes,,,https://www.speedquizzing.com/events/8809/,yes,yes,,4
8820,SpeedQuizzing Event,The Barologist,"The Barologist, 11 Parliament Street, Harrogate, HG1 2QU 8pm €¢ Thursday 8 Jan 2026Prizes, 1st, 2nd, 3rd prizes | £2 to play | Max 6 per team | Age 18+",53.993238412678195,-1.542894179,,,,Chris,£2 to play,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/8820/,yes,yes,,7
8843,SpeedQuizzing Event,Hunters Moon,"Hunters Moon, 220 Coleshill Road, Hodgehill, Birmingham, B36 8BE 8pm €¢ Wednesday 7 Jan 2026Prizes, £15 Gift Card | Free to play | Max 8 per team | Age Fami+",52.4992016,-1.8025431,,,,Carla Yates,,Prizes,,Max 8 per team,https://www.speedquizzing.com/events/8843/,yes,yes,,7
8861,SpeedQuizzing Event,,,55.8509957,-4.1088521,,,,Entertainment Express,,,,,https://www.speedquizzing.com/events/8861/,yes,yes,,7
8870,SpeedQuizzing Event,,,41.10366546023186,-85.29500842,,,,Rooster,,Prizes,Age 21+,Max 4 per team,https://www.speedquizzing.com/events/8870/,yes,yes,,7
8877,SpeedQuizzing Event,Brown Hare,"Brown Hare, Millbrook Way, Penwortham, Preston, PR1 0XW 20:00 €¢ Tuesday 6 Jan 2026Prizes, £30 bar tab, other prizes, cash games | Free to play | Max 4 per team | Age 18+",53.736528,-2.7304783,06-Jan-26,20:00,Tuesday,Ste Perryman,,Prizes,Age 18+,Max 4 per team,https://www.speedquizzing.com/events/8877/,yes,yes,,3
8882,Find an Event,,,-34.397,150.644,,,,,,,,,https://www.speedquizzing.com/events/8882/,yes,yes,,7
8902,Find an Event,,,-34.397,150.644,,,,,,,,,https://www.speedquizzing.com/events/8902/,yes,yes,,7
8905,SpeedQuizzing Event,,,50.5034663,-3.5799951,,,,Nick Barton,£1 to play,Prizes,,,https://www.speedquizzing.com/events/8905/,yes,yes,,7
8917,SpeedQuizzing Event,,,41.268899,-75.862309,,,,DJ Ben,,Prizes,Age 18+,,https://www.speedquizzing.com/events/8917/,yes,yes,,7
8930,SpeedQuizzing Event,,,52.98141962598125,-1.146451235,,,,Know Nowt Quizzes,,,,,https://www.speedquizzing.com/events/8930/,yes,yes,,7
8937,SpeedQuizzing Event,Beach House,"Beach House, 71-73 Market Street, Pocklington, York, YO42 2AE 20:00 €¢ Thursday 8 Jan 2026Prizes, PRIZES WORTH UP TO £500 | Free to play | Max 4 per team | Age 18+",53.9316298,-0.7777849,08-Jan-26,20:00,Thursday,Beach House Pocklington,,Prizes,Age 18+,Max 4 per team,https://www.speedquizzing.com/events/8937/,yes,yes,,5
8941,SpeedQuizzing Event,,,53.48335757262864,-2.335699208,06-Jan-26,8.3,Tuesday,Jake Heaviside,,,,,https://www.speedquizzing.com/events/8941/,yes,yes,,3
8954,SpeedQuizzing Event,The Flying Dutchman,"The Flying Dutchman, Beccles Road, The Flying Dutchman P H, Lowestoft, NR33 8QS 8pm €¢ Sunday 25 Jan 2026Prizes, Cash prize",52.46878590000001,1.7073256,,,,Andrea Goldsworthy,,Prizes,,,https://www.speedquizzing.com/events/8954/,yes,yes,,7
9009,SpeedQuizzing Event,Greedy Banker,"Greedy Banker, 89-93 High Street, Rainham, Gillingham, ME8 7HS 7.30pm €¢ Sunday 4 Jan 2026Prizes, Cash | £3 to play | Max 8 per team | Age 18+",51.3634462,0.608239,,,,Kevin Portch,£3 to play,Prizes,Age 18+,Max 8 per team,https://www.speedquizzing.com/events/9009/,yes,yes,,7
9020,SpeedQuizzing Event,The Highway,"The Highway, Willerby Road, Hull, HU5 5LH 7:30pm €¢ Sunday 4 Jan 2026Prizes, £50.00 Voucher for 1st place | £2.00 to play | Max 6 per team",53.75361462285398,-0.416804552,,,,John William,£2.00 to play,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/9020/,yes,yes,,7
9032,SpeedQuizzing Event,Vic's Bar Prestwick,"Vic's Bar Prestwick, Vic's 132 Main Street, Prestwick, KA9 1PB 8 pm €¢ Monday 5 Jan 2026Prizes, £75 in vouchers | 0 to play | Max NA per team | Age 18+",55.4973186,-4.6125727,,,,Max Irvine,,Prizes,Age 18+,,https://www.speedquizzing.com/events/9032/,yes,yes,,7
9049,SpeedQuizzing Event,,,42.1281596,-72.0599639,,,,Kyle Kustak,,,,,https://www.speedquizzing.com/events/9049/,yes,yes,,7
9054,SpeedQuizzing Event,Bill And Coo,"Bill And Coo, 2-4 The Hillock, Harwood, Bolton, BL2 3HP 8pm €¢ Tuesday 6 Jan 2026Prizes, £25 bar tab | £0 to play | Age 18+",53.60492439999999,-2.3949691,,,,Damian Kelly,£0 to play,Prizes,Age 18+,,https://www.speedquizzing.com/events/9054/,yes,yes,,7
9057,SpeedQuizzing Event,SPEEDQUIZZING @ STONEGATE YARD BAR,"SPEEDQUIZZING @ STONEGATE YARD BAR, 10 Little Stonegate, York, YO1 8AX 8pm €¢ Thursday 8 Jan 2026Prizes, 1st place £20 voucher - 2nd place £10 voucher | £2 to play | Max 6 per team | Age 18+",53.9604562,-1.0829637,,,,Shaun From LSI Entertainment,£2 to play,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/9057/,yes,yes,,7
9068,SpeedQuizzing Event,Neptune Brewer,"Neptune Brewer, The Beerhouse, Liverpool Road North, Maghull, Liverpool, L31 2HB 6.30pm €¢ Thursday 8 Jan 2026Prizes, 1st place- £30 bar tab, 2nd place £15 bar tab | £1 to play | Age 18+",53.5173867,-2.9458207,,,,Helen Kinsella,£1 to play,Prizes,Age 18+,,https://www.speedquizzing.com/events/9068/,yes,yes,,7
9081,Find an Event,,,-34.397,150.644,,,,,,,,,https://www.speedquizzing.com/events/9081/,yes,yes,,7
9102,SpeedQuizzing Event,O'Neills- Kingston,"O'Neills- Kingston, 3 Eden Street, Kingston upon Thames, KT1 1BQ 8pm €¢ Monday 5 Jan 2026Prizes, £50 Bar Tab + bonus drinks and shots | free to play | Max 6 per team",51.4090836,-0.3055387,,,,Richard Asplin,,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/9102/,yes,yes,,7
9105,SpeedQuizzing Event,Dog & Partridge,"Dog & Partridge, 221 Church Street, Eccles, Manchester, M30 0LZ 8pm €¢ Thursday 8 Jan 2026Prizes, Gallon of beer | free to play | Max 6 per team | Age 18+",53.48304691760905,-2.344669104,,,,DjDaz,,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/9105/,yes,yes,,7
9152,SpeedQuizzing Event,Fridays @ Spread Eagle,"Fridays @ Spread Eagle, 47 Eagle Brow, Lymm, WA13 0AG 7pm €¢ Friday 16 Jan 2026",53.3806783,-2.4791952,,,,Georgia Goulden,,,,,https://www.speedquizzing.com/events/9152/,yes,yes,,7
9158,SpeedQuizzing Event,Jessica O'Marleys,"Jessica O'Marleys, 8 Roseangle, Dundee, DD1 4LR 1900 €¢ Tuesday 6 Jan 2026Prizes, £70 Voucher for 1st place. £30 Voucher for 2nd pla | £2 to play | Max 7 per team | Age 18+",56.4559639,-2.9818863,,,,Mackenzie Watson,£2 to play,Prizes,Age 18+,Max 7 per team,https://www.speedquizzing.com/events/9158/,yes,yes,,7
9168,SpeedQuizzing Event,,,42.613287,-77.103913,,,,Mike Smith,,,Age 18+,Max 8 per team,https://www.speedquizzing.com/events/9168/,yes,yes,,7
9173,SpeedQuizzing Event,,,37.272153,-76.6812803,,,,Matt Mullins,,Prizes,,,https://www.speedquizzing.com/events/9173/,yes,yes,,7
9178,SpeedQuizzing Event,,,37.2268505,-76.7793214,,,,Matt Mullins,,Prizes,,,https://www.speedquizzing.com/events/9178/,yes,yes,,7
9180,SpeedQuizzing Event,Ormskirk Market,"Ormskirk Market, Aughton Street, Ormskirk, L393BH 7pm €¢ Sunday 4 Jan 2026",53.56512720000001,-2.8890652,,,,Chris Hine,,,,,https://www.speedquizzing.com/events/9180/,yes,yes,,7
9186,SpeedQuizzing Event,SPEEDQUIZZING @ THE THREE TUNS YORK,"SPEEDQUIZZING @ THE THREE TUNS YORK, 12 Coppergate, York, YO1 9NR 8.45pm €¢ Wednesday 7 Jan 2026Prizes, £40 & £20 bars + bottle of wine + cash jackpot | £2 cash or card to play | Max 6  per team | Age 18+",53.9576132,-1.0808342,,,,Shaun From LSI Entertainment,,Prizes,Age 18+,Max 6  per team,https://www.speedquizzing.com/events/9186/,yes,yes,,7
9193,SpeedQuizzing Event,Nacional de Cuba,"Nacional de Cuba, 1 Strand Road, Derry/Londonderry, BT48 7NU 8.00pm €¢ Tuesday 6 Jan 2026Prizes, Cash, Bar Tabs & Free Drinks | Free to play | Age 18+",55.0071034,-7.3199642,,,,Darryn McGarry,,Prizes,Age 18+,,https://www.speedquizzing.com/events/9193/,yes,yes,,7
9216,SpeedQuizzing Event,The Prince Rupert,"The Prince Rupert, 46 Stodman Street, Newark-on-Trent, Newark, NG24 1AW 6.30pm €¢ Tuesday 6 Jan 2026Prizes, Cash | £1 per player to play | Max 4 per team",53.07638675800307,-0.812162161,,,,Andy Oliver,,Prizes,,Max 4 per team,https://www.speedquizzing.com/events/9216/,yes,yes,,7
9244,SpeedQuizzing Event,,,52.1896601,-2.2196859,,,,Inferno Speedquizzing,,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/9244/,yes,yes,,7
9264,SpeedQuizzing Event,,,52.1879611,-2.171961,,,,Inferno Speedquizzing,,Prizes,,Max 8 per team,https://www.speedquizzing.com/events/9264/,yes,yes,,7
9275,SpeedQuizzing Event,,,37.39823909999999,-76.5267862,,,,Matt Mullins,,Prizes,,,https://www.speedquizzing.com/events/9275/,yes,yes,,7
9299,SpeedQuizzing Event,the bellringer,"the bellringer, Kettering Drive, Stoke-on-Trent, ST2 9ND 8:30pm €¢ Sunday 4 Jan 2026£1 to play",53.01524797194405,-2.150605917,,,,Callum Deakin,£1 to play,,,,https://www.speedquizzing.com/events/9299/,yes,yes,,7
9304,SpeedQuizzing Event,,,42.1936878,-72.0815587,,,,Kyle Kustak,,,,,https://www.speedquizzing.com/events/9304/,yes,yes,,7
9308,SpeedQuizzing Event,Up Steps Inn,"Up Steps Inn, 17 High Street, Oldham, OL1 3AJ 8pm €¢ Tuesday 6 Jan 2026Prizes, £40 voucher, £20 voucher meal for two | Free to play",53.54218817747737,-2.112818956,,,,Annabelle Dunwoody,,Prizes,,,https://www.speedquizzing.com/events/9308/,yes,yes,,7
9321,SpeedQuizzing Event,The Met,"The Met, 10 Wolverhampton Street, Walsall, WS2 8LR 8.30 €¢ Thursday 8 Jan 20260 to play | Age 18+",52.5859257,-1.9865347,08-Jan-26,8.3,Thursday,Carla Yates,,,Age 18+,,https://www.speedquizzing.com/events/9321/,yes,yes,,5
9346,SpeedQuizzing Event,,,25.0477071,55.1208234,,,,Dane Bowers,,,,,https://www.speedquizzing.com/events/9346/,yes,yes,,7
9367,SpeedQuizzing Event,Stack Seaburn,"Stack Seaburn, Whitburn Road, Seaburn, Sunderland, SR6 8AA 7:30pm €¢ Tuesday 6 Jan 2026Prizes, £220 | Free to play | Max no per team | Age None+",54.936375941894184,-1.369589567,,,,Kevin Walker,,Prizes,,,https://www.speedquizzing.com/events/9367/,yes,yes,,7
9387,SpeedQuizzing Event,,,42.1166868,-70.949593,,,,Sean W Green,,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/9387/,yes,yes,,7
9401,SpeedQuizzing Event,,,-26.7399406,27.8165492,,,,Johan Marais,,,,,https://www.speedquizzing.com/events/9401/,yes,yes,,7
9431,SpeedQuizzing Event,,,40.3928672,-81.3337102,,,,Gary Mccullough,,Prizes,Age 16+,,https://www.speedquizzing.com/events/9431/,yes,yes,,7
9442,SpeedQuizzing Event,The Red Lion Coleshill,"The Red Lion Coleshill, 11 Coventry Road, Coleshill, Birmingham, B46 3BB 7:00pm €¢ Sunday 4 Jan 2026Prizes, £50 bar tab, bottle of spirits and bottle of wine | £2 per person to play | Age 18+",52.49561577420902,-1.704942379,,,,Ben - NextGen Quizzing,,Prizes,Age 18+,,https://www.speedquizzing.com/events/9442/,yes,yes,,7
9451,SpeedQuizzing Event,Boot Leggers,"Boot Leggers, 46 Church Lane, Belfast, BT1 4QN 20:30 €¢ Tuesday 6 Jan 2026",54.59942972,-5.924903154,06-Jan-26,20:30,Tuesday,Chris Armstrong,,,,,https://www.speedquizzing.com/events/9451/,yes,yes,,3
9465,SpeedQuizzing Event,,,53.45939298483446,-6.220518199,,,,Star DJs - Adam Traynor,,Prizes,Age 18+,Max 4 per team,https://www.speedquizzing.com/events/9465/,yes,yes,,7
9471,SpeedQuizzing Event,Castle Tavern,"Castle Tavern, 210-212 High Street, Sheerness, ME12 1UN 8pm €¢ Friday 2 Jan 2026Prizes, Cash | £3 to play | Max 6 per team | Age 18+",51.4372961,0.7652173,,,,Jamie Portch,£3 to play,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/9471/,yes,yes,,7
9473,SpeedQuizzing Event,,,56.41834055600635,-5.474839211,04-Jan-26,9.3,Sunday,David McClure,£1 to play,Prizes,Age 18+,Max 8 per team,https://www.speedquizzing.com/events/9473/,yes,yes,,1
9483,SpeedQuizzing Event,Empire Belfast,"Empire Belfast, The Empire Belfast, 42 Botanic Avenue, Belfast, BT7 1JQ 2100 €¢ Monday 5 Jan 2026Prizes, vouchers and drinks | £1 to play | Max 6 per team | Age 18+",54.588166398841345,-5.932799578,,,,Matt Lavery,£1 to play,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/9483/,yes,yes,,7
9489,SpeedQuizzing Event,Mclarens on the Corner,"Mclarens on the Corner, Morningside Road, Morningside, Edinburgh, EH10 4DD 7.30pm €¢ Sunday 4 Jan 2026Prizes, £50 voucher for winner £30 voucher for 2nd | FREE to play | Max 6 per team | Age 18+",55.93432872072101,-3.210421801,,,,Davey Davidson,,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/9489/,yes,yes,,7
9491,SpeedQuizzing Event,,,41.1305179,-81.484128,,,,C-Town Entertainment,,,,,https://www.speedquizzing.com/events/9491/,yes,yes,,7
9494,SpeedQuizzing Event,Ring O'Bells,"Ring O'Bells, 41 Knightthorpe Road, Ring O Bells, Loughborough, LE11 4JP 7:30PM €¢ Thursday 8 Jan 2026Prizes, 1ST Voucher, 2ND Drink, 3RD packet of Crisps",52.7785266,-1.2225113,,,,Jurijus Fletcher,,Prizes,,,https://www.speedquizzing.com/events/9494/,yes,yes,,7
9498,SpeedQuizzing Event,,,54.798390410934836,-7.780455351,,,,Scotty,,Prizes,,,https://www.speedquizzing.com/events/9498/,yes,yes,,7
9505,SpeedQuizzing Event,,,41.268899,-75.862309,,,,DJ Ben,,,,,https://www.speedquizzing.com/events/9505/,yes,yes,,7
9522,SpeedQuizzing Event,Bar Twenty One,"Bar Twenty One, Saint Nicholas Street, Ipswich, IP1 1TH 19:00 €¢ Thursday 8 Jan 2026Prizes, Vouchers of 50pounds to winning teams...PLUS bonus | FREE to play | Max 6 per team",52.0557654,1.1527113,08-Jan-26,19:00,Thursday,DJ Mal,,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/9522/,yes,yes,,5
9523,SpeedQuizzing Event,The Bull - Borough Green,"The Bull - Borough Green, Bradley Road, Borough Green, Newmarket, CB8 9NH 7.30pm €¢ Wednesday 7 Jan 2026Prizes, Bar Vouchers | £3 to play | Max 6 per team | Age 18+",52.17450411718847,0.394209623,,,,Gary Woodland,£3 to play,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/9523/,yes,yes,,7
9533,SpeedQuizzing Event,,,42.0114637,-71.0487553,,,,Good Thomas,,,,,https://www.speedquizzing.com/events/9533/,yes,yes,,7
9565,SpeedQuizzing Event,,,53.56174977,-2.119867802,04-Jan-26,16.3,Sunday,Sanaan Shah,£1 to play,,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/9565/,yes,yes,,1
9581,SpeedQuizzing Event,The Lutley Oak,"The Lutley Oak, Stourbridge Road, Halesowen, Birmingham, B63 3QT 7.30 €¢ Tuesday 6 Jan 2026Prizes, £20 | free to play",52.45438189999999,-2.0715177,06-Jan-26,7.3,Tuesday,Justin Follos,,Prizes,,,https://www.speedquizzing.com/events/9581/,yes,yes,,3
9597,SpeedQuizzing Event,,,41.7508914,-71.1208993,,,,Kyle Homberg,,,,,https://www.speedquizzing.com/events/9597/,yes,yes,,7
9615,SpeedQuizzing Event,,,52.90326899999999,-1.251589,,,,Nic Adcock,,Prizes,,,https://www.speedquizzing.com/events/9615/,yes,yes,,7
9634,SpeedQuizzing Event,,,10.3332554,107.0820429,05-Jan-26,19,Monday,Cowgirl Bar,,,,,https://www.speedquizzing.com/events/9634/,yes,yes,,2
9642,SpeedQuizzing Event,,,52.3790797,-1.7465594,,,,Chris Fairclough,,,,,https://www.speedquizzing.com/events/9642/,yes,yes,,7
9644,SpeedQuizzing Event,Blue Bell,"Blue Bell, Nottingham Road, Beeston, NG9 6DN 8.00 pm €¢ Friday 2 Jan 2026Prizes, £20, £10, bottle of wine | £0 to play",52.90725853753172,-1.235790253,,,,Jason Van Gellecum,£0 to play,Prizes,,,https://www.speedquizzing.com/events/9644/,yes,yes,,7
9659,SpeedQuizzing Event,The Garrison,"The Garrison, Hanson Street, Barnsley, S70 2HZ 21.00 €¢ Wednesday 7 Jan 2026",53.5538024,-1.4806742,07-Jan-26,21,Wednesday,Jordan Gray,,,,,https://www.speedquizzing.com/events/9659/,yes,yes,,4
9674,SpeedQuizzing Event,Chaplins & The Cellar Bar,"Chaplins & The Cellar Bar, 529 Christchurch Road, Chaplins & The Cellar Bar, Boscombe, BH1 4AG 8.00pm €¢ Thursday 8 Jan 2026Prizes, Cash & Chocolate | 3.00 to play | Max 8 per team | Age 18+",50.7257009,-1.8422466,,,,Andy Bee,,Prizes,Age 18+,Max 8 per team,https://www.speedquizzing.com/events/9674/,yes,yes,,7
9678,SpeedQuizzing Event,Blue bell,"Blue bell, Nottingham Road, Attenborough, Beeston, NG9 6DN 20:00 €¢ Friday 16 Jan 2026Free to play | Age All+",52.9075251,-1.2358083,16-Jan-26,20:00,Friday,Jurijus Fletcher,,,,,https://www.speedquizzing.com/events/9678/,yes,yes,,6
9682,Find an Event,,,-34.397,150.644,,,,,,,,,https://www.speedquizzing.com/events/9682/,yes,yes,,7
9689,SpeedQuizzing Event,Hogarths Stafford,"Hogarths Stafford, Gaolgate Street, Stafford, ST16 2BQ 8.00pm €¢ Tuesday 6 Jan 2026Prizes, £50 Bar Tab, 6 Pints, 6 Shots - Spot Prizes - PYCR | £1 to play | Max 8 per team | Age 18+",52.8083058,-2.1185024,,,,Dj Scott Merrett,£1 to play,Prizes,Age 18+,Max 8 per team,https://www.speedquizzing.com/events/9689/,yes,yes,,7
9695,SpeedQuizzing Event,,,43.166187644562946,-83.52482292,,,,Chris Harvey,,,,Max 5 per team,https://www.speedquizzing.com/events/9695/,yes,yes,,7
9701,SpeedQuizzing Event,Compasses,"Compasses, 45 Little Mount Sion, Royal Tunbridge Wells, Tunbridge Wells, TN1 1YP 7.30pm €¢ Wednesday 7 Jan 2026Prizes, Cash | £3 to play | Max 6 per team | Age 18+",51.12726199999999,0.2634258,,,,Steve Watson,£3 to play,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/9701/,yes,yes,,7
9702,SpeedQuizzing Event,Pudsey Bowling,"Pudsey Bowling, Running & Table Tennis C, Windmill Hill, Pudsey, LS28 8JQ 8pm €¢ Saturday 3 Jan 2026Prizes, Prizes for the top 5 teams | Free to play",53.790327539037825,-1.675629616,,,,Sam Hunak,,Prizes,,,https://www.speedquizzing.com/events/9702/,yes,yes,,7
9719,SpeedQuizzing Event,Queens Arms,"Queens Arms, Queens Arms, Pitminster, Taunton, TA3 7AZ 7.00pm €¢ Sunday 4 Jan 2026Prizes, £50 | £1.00 to play | Max 6 per team | Age 16+",50.9667959,-3.1129598,,,,Simon Binding,£1.00 to play,Prizes,Age 16+,Max 6 per team,https://www.speedquizzing.com/events/9719/,yes,yes,,7
9723,SpeedQuizzing Event,The Lion,"The Lion, 70A High Street, Waddesdon, Aylesbury, HP18 0LB 7pm €¢ Sunday 25 Jan 2026Prizes, TBC - Pub Prizes | £2.50 to play | Max 4 per team | Age 16+",51.845893056244215,-0.923248529,,,,Chris Mayhew,£2.50 to play,Prizes,Age 16+,Max 4 per team,https://www.speedquizzing.com/events/9723/,yes,yes,,7
9726,SpeedQuizzing Event,The Wharf,"The Wharf, 46 Thornes Lane, Wakefield, WF2 5RL 19:00 €¢ Sunday 4 Jan 2026Prizes, £25 Voucher / OTB for £50 Cash | £0 to play | Max 4 per team",53.673856588185345,-1.493010431,04-Jan-26,19:00,Sunday,David Bell - GM,£0 to play,Prizes,,Max 4 per team,https://www.speedquizzing.com/events/9726/,yes,yes,,1
9752,SpeedQuizzing Event,,,53.74977519999999,-2.8862281,,,,Carl Burdon,£1 to play,,,,https://www.speedquizzing.com/events/9752/,yes,yes,,7
9761,SpeedQuizzing Event,,,32.236461,-110.9292042,06-Jan-26,07:00,Tuesday,Colin Cordell,,Prizes,,,https://www.speedquizzing.com/events/9761/,yes,yes,,3
9777,SpeedQuizzing Event,,,30.9425343,-97.5371391,,,,Rockin Rick Bell,,,,,https://www.speedquizzing.com/events/9777/,yes,yes,,7
9811,Find an Event,,,-34.397,150.644,,,,,,,,,https://www.speedquizzing.com/events/9811/,yes,yes,,7
9831,SpeedQuizzing Event,CASK Layton,"CASK Layton, Layton Road, Blackpool, FY3 8EA 8pm €¢ Tuesday 6 Jan 2026Prizes, £20 bar voucher for winners, Bottle of wine 2nd pl | Free to play | Max 6  per team",53.82724265217525,-3.031539917,,,,Chris Jenkins,,Prizes,,Max 6  per team,https://www.speedquizzing.com/events/9831/,yes,yes,,7
9864,SpeedQuizzing Event,The Three Swords,"The Three Swords, 108 New Road Side, 106, Horsforth, LS18 4QB 19.30 €¢ Tuesday 6 Jan 2026Free To Play to play",53.8322721,-1.6421407,06-Jan-26,19.3,Tuesday,James Ward,,,,,https://www.speedquizzing.com/events/9864/,yes,yes,,3
9865,SpeedQuizzing Event,croston sports club,"croston sports club, Westhead Road, Croston, Leyland, PR26 9RR 7.30pm €¢ Monday 26 Jan 2026free to play | Age 12+",53.66243560794708,-2.778071165,,,,Craig Howard,,,Age 12+,,https://www.speedquizzing.com/events/9865/,yes,yes,,7
9866,SpeedQuizzing Event,,,43.0387256,-83.5184073,,,,Chris Harvey,,,,,https://www.speedquizzing.com/events/9866/,yes,yes,,7
